frame_number,timestamp,track_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,bottom_center_x,bottom_center_y
577,23.040,1248,person,0.4241,1309,327,1341,402,1325.0,364.5,1325.0,402.0
577,23.040,1254,person,0.6874,620,350,656,443,638.0,396.5,638.0,443.0
577,23.040,738,person,0.5902,1505,391,1564,490,1534.5,440.5,1534.5,490.0
577,23.040,1258,person,0.5908,390,422,433,532,411.5,477.0,411.5,532.0
577,23.040,711,person,0.8482,713,663,779,806,746.0,734.5,746.0,806.0
577,23.040,1213,person,0.6893,1500,391,1545,494,1522.5,442.5,1522.5,494.0
577,23.040,1110,person,0.3159,577,310,614,384,595.5,347.0,595.5,384.0
578,23.080,1,person,0.7820,1135,457,1189,571,1162.0,514.0,1162.0,571.0
578,23.080,1023,person,0.6437,812,592,875,719,843.5,655.5,843.5,719.0
578,23.080,1098,person,0.5924,460,377,507,473,483.5,425.0,483.5,473.0
578,23.080,1129,person,0.7251,416,511,468,630,442.0,570.5,442.0,630.0
578,23.080,1221,person,0.7401,112,360,157,449,134.5,404.5,134.5,449.0
578,23.080,1228,person,0.6546,1313,397,1355,505,1334.0,451.0,1334.0,505.0
578,23.080,1145,person,0.4027,1878,485,1920,613,1899.0,549.0,1899.0,613.0
578,23.080,1163,person,0.8310,1819,912,1896,1080,1857.5,996.0,1857.5,1080.0
578,23.080,1248,person,0.2329,1302,328,1339,415,1320.5,371.5,1320.5,415.0
578,23.080,1254,person,0.6556,624,348,660,441,642.0,394.5,642.0,441.0
578,23.080,1258,person,0.5885,394,421,436,531,415.0,476.0,415.0,531.0
578,23.080,711,person,0.8684,713,662,780,805,746.5,733.5,746.5,805.0
578,23.080,1213,person,0.6827,1503,391,1546,493,1524.5,442.0,1524.5,493.0
578,23.080,1110,person,0.5341,575,309,614,385,594.5,347.0,594.5,385.0
579,23.120,1,person,0.7840,1137,455,1191,571,1164.0,513.0,1164.0,571.0
579,23.120,1023,person,0.7051,810,588,875,721,842.5,654.5,842.5,721.0
579,23.120,1098,person,0.5218,461,375,508,474,484.5,424.5,484.5,474.0
579,23.120,1129,person,0.7311,420,512,471,632,445.5,572.0,445.5,632.0
579,23.120,1221,person,0.6530,114,360,162,447,138.0,403.5,138.0,447.0
579,23.120,1228,person,0.7160,1325,398,1367,506,1346.0,452.0,1346.0,506.0
579,23.120,1163,person,0.8117,1824,912,1902,1080,1863.0,996.0,1863.0,1080.0
579,23.120,1248,person,0.4264,1303,328,1337,409,1320.0,368.5,1320.0,409.0
579,23.120,1254,person,0.5685,629,347,664,440,646.5,393.5,646.5,440.0
579,23.120,1258,person,0.6183,397,421,440,532,418.5,476.5,418.5,532.0
579,23.120,711,person,0.8680,713,660,781,807,747.0,733.5,747.0,807.0
579,23.120,1213,person,0.7246,1505,391,1548,495,1526.5,443.0,1526.5,495.0
579,23.120,1110,person,0.6043,569,306,611,387,590.0,346.5,590.0,387.0
580,23.160,1,person,0.7020,1140,452,1194,567,1167.0,509.5,1167.0,567.0
580,23.160,1023,person,0.7145,810,586,873,718,841.5,652.0,841.5,718.0
580,23.160,1098,person,0.2955,463,367,512,473,487.5,420.0,487.5,473.0
580,23.160,1129,person,0.6986,425,509,476,630,450.5,569.5,450.5,630.0
580,23.160,1221,person,0.7472,115,360,166,446,140.5,403.0,140.5,446.0
580,23.160,1228,person,0.7266,1336,399,1379,506,1357.5,452.5,1357.5,506.0
580,23.160,1163,person,0.8106,1831,912,1908,1080,1869.5,996.0,1869.5,1080.0
580,23.160,1248,person,0.4972,1302,329,1336,412,1319.0,370.5,1319.0,412.0
580,23.160,1254,person,0.5688,634,346,668,437,651.0,391.5,651.0,437.0
580,23.160,1258,person,0.6329,401,424,443,533,422.0,478.5,422.0,533.0
580,23.160,711,person,0.8445,713,657,782,804,747.5,730.5,747.5,804.0
580,23.160,1213,person,0.7756,1506,388,1549,493,1527.5,440.5,1527.5,493.0
580,23.160,1110,person,0.6519,565,305,608,388,586.5,346.5,586.5,388.0
580,23.160,1269,person,0.5174,466,317,537,469,501.5,393.0,501.5,469.0
581,23.200,1,person,0.7377,1142,451,1194,562,1168.0,506.5,1168.0,562.0
581,23.200,1023,person,0.6767,811,583,875,717,843.0,650.0,843.0,717.0
581,23.200,1129,person,0.7118,430,513,480,632,455.0,572.5,455.0,632.0
581,23.200,1221,person,0.7094,115,359,168,443,141.5,401.0,141.5,443.0
581,23.200,1228,person,0.7626,1346,397,1390,506,1368.0,451.5,1368.0,506.0
581,23.200,1163,person,0.8223,1839,911,1915,1080,1877.0,995.5,1877.0,1080.0
581,23.200,1248,person,0.5614,1300,326,1336,416,1318.0,371.0,1318.0,416.0
581,23.200,1254,person,0.6941,639,344,673,436,656.0,390.0,656.0,436.0
581,23.200,1258,person,0.6473,406,425,448,532,427.0,478.5,427.0,532.0
581,23.200,711,person,0.8737,712,651,782,799,747.0,725.0,747.0,799.0
581,23.200,1213,person,0.7704,1507,386,1552,494,1529.5,440.0,1529.5,494.0
581,23.200,1110,person,0.5417,561,307,604,390,582.5,348.5,582.5,390.0
581,23.200,1269,person,0.5174,459,316,530,468,494.5,392.0,494.5,468.0
582,23.240,1,person,0.7475,1143,449,1195,558,1169.0,503.5,1169.0,558.0
582,23.240,1023,person,0.7249,812,580,879,718,845.5,649.0,845.5,718.0
582,23.240,1129,person,0.6849,435,516,485,631,460.0,573.5,460.0,631.0
582,23.240,1221,person,0.7058,113,358,167,441,140.0,399.5,140.0,441.0
582,23.240,1228,person,0.6992,1358,395,1401,504,1379.5,449.5,1379.5,504.0
582,23.240,1163,person,0.6442,1846,911,1920,1080,1883.0,995.5,1883.0,1080.0
582,23.240,1248,person,0.5462,1297,325,1336,421,1316.5,373.0,1316.5,421.0
582,23.240,1254,person,0.6660,643,344,677,435,660.0,389.5,660.0,435.0
582,23.240,1258,person,0.6918,410,425,451,530,430.5,477.5,430.5,530.0
582,23.240,711,person,0.8867,712,647,784,796,748.0,721.5,748.0,796.0
582,23.240,1213,person,0.7871,1509,384,1554,491,1531.5,437.5,1531.5,491.0
582,23.240,1110,person,0.5561,557,307,600,390,578.5,348.5,578.5,390.0
582,23.240,1269,person,0.5065,457,319,527,472,492.0,395.5,492.0,472.0
582,23.240,1098,person,0.4696,467,364,517,473,492.0,418.5,492.0,473.0
583,23.280,1,person,0.6638,1142,451,1192,556,1167.0,503.5,1167.0,556.0
583,23.280,1023,person,0.7240,814,577,879,714,846.5,645.5,846.5,714.0
583,23.280,1129,person,0.7200,439,515,490,632,464.5,573.5,464.5,632.0
583,23.280,1221,person,0.7496,112,356,166,440,139.0,398.0,139.0,440.0
583,23.280,1228,person,0.7600,1369,394,1411,503,1390.0,448.5,1390.0,503.0
583,23.280,1163,person,0.5964,1850,912,1920,1080,1885.0,996.0,1885.0,1080.0
583,23.280,1248,person,0.4742,1294,325,1333,420,1313.5,372.5,1313.5,420.0
583,23.280,1254,person,0.5925,647,345,680,435,663.5,390.0,663.5,435.0
583,23.280,1258,person,0.6924,413,423,454,528,433.5,475.5,433.5,528.0
583,23.280,711,person,0.8660,711,645,784,792,747.5,718.5,747.5,792.0
583,23.280,1213,person,0.7706,1510,384,1556,488,1533.0,436.0,1533.0,488.0
583,23.280,1110,person,0.6289,554,306,597,388,575.5,347.0,575.5,388.0
583,23.280,1269,person,0.3070,455,318,526,471,490.5,394.5,490.5,471.0
583,23.280,1098,person,0.5361,470,371,515,472,492.5,421.5,492.5,472.0
584,23.320,1,person,0.6972,1141,452,1191,560,1166.0,506.0,1166.0,560.0
584,23.320,1023,person,0.7460,815,577,879,710,847.0,643.5,847.0,710.0
584,23.320,1129,person,0.7701,442,515,494,633,468.0,574.0,468.0,633.0
584,23.320,1221,person,0.7501,114,353,170,439,142.0,396.0,142.0,439.0
584,23.320,1228,person,0.7060,1381,394,1423,503,1402.0,448.5,1402.0,503.0
584,23.320,1163,person,0.6729,1850,914,1920,1080,1885.0,997.0,1885.0,1080.0
584,23.320,1248,person,0.4070,1293,326,1330,420,1311.5,373.0,1311.5,420.0
584,23.320,1254,person,0.5511,650,349,682,435,666.0,392.0,666.0,435.0
584,23.320,1258,person,0.6491,416,422,457,527,436.5,474.5,436.5,527.0
584,23.320,711,person,0.8490,709,644,782,792,745.5,718.0,745.5,792.0
584,23.320,1213,person,0.7296,1507,383,1555,487,1531.0,435.0,1531.0,487.0
584,23.320,1110,person,0.7160,553,305,598,387,575.5,346.0,575.5,387.0
584,23.320,1269,person,0.3382,455,316,525,470,490.0,393.0,490.0,470.0
584,23.320,1098,person,0.4872,471,371,517,472,494.0,421.5,494.0,472.0
585,23.360,1,person,0.7359,1141,453,1190,561,1165.5,507.0,1165.5,561.0
585,23.360,1023,person,0.7462,816,580,877,710,846.5,645.0,846.5,710.0
585,23.360,1129,person,0.7116,445,517,497,633,471.0,575.0,471.0,633.0
585,23.360,1221,person,0.7847,115,351,175,441,145.0,396.0,145.0,441.0
585,23.360,1228,person,0.6681,1394,393,1434,500,1414.0,446.5,1414.0,500.0
585,23.360,1163,person,0.6721,1851,918,1920,1080,1885.5,999.0,1885.5,1080.0
585,23.360,1248,person,0.3370,1292,325,1330,421,1311.0,373.0,1311.0,421.0
585,23.360,1254,person,0.7146,654,352,686,435,670.0,393.5,670.0,435.0
585,23.360,1258,person,0.6641,418,419,461,528,439.5,473.5,439.5,528.0
585,23.360,711,person,0.8295,708,646,778,790,743.0,718.0,743.0,790.0
585,23.360,1213,person,0.6931,1506,383,1556,485,1531.0,434.0,1531.0,485.0
585,23.360,1110,person,0.3161,547,304,593,385,570.0,344.5,570.0,385.0
585,23.360,1098,person,0.5576,477,375,521,473,499.0,424.0,499.0,473.0
586,23.400,1,person,0.6815,1142,453,1193,570,1167.5,511.5,1167.5,570.0
586,23.400,1023,person,0.7695,818,583,878,709,848.0,646.0,848.0,709.0
586,23.400,1129,person,0.5550,449,516,502,631,475.5,573.5,475.5,631.0
586,23.400,1221,person,0.8120,116,349,177,439,146.5,394.0,146.5,439.0
586,23.400,1228,person,0.7216,1407,392,1448,500,1427.5,446.0,1427.5,500.0
586,23.400,1163,person,0.5748,1853,921,1920,1080,1886.5,1000.5,1886.5,1080.0
586,23.400,1248,person,0.4095,1290,323,1329,422,1309.5,372.5,1309.5,422.0
586,23.400,1254,person,0.7676,657,351,691,438,674.0,394.5,674.0,438.0
586,23.400,1258,person,0.6688,422,421,465,530,443.5,475.5,443.5,530.0
586,23.400,711,person,0.7735,706,648,774,790,740.0,719.0,740.0,790.0
586,23.400,1213,person,0.5777,1504,384,1553,487,1528.5,435.5,1528.5,487.0
586,23.400,1110,person,0.3406,540,302,588,384,564.0,343.0,564.0,384.0
586,23.400,1098,person,0.5532,483,377,526,474,504.5,425.5,504.5,474.0
586,23.400,1286,person,0.4166,451,312,486,387,468.5,349.5,468.5,387.0
586,23.400,1287,person,0.4913,536,303,577,377,556.5,340.0,556.5,377.0
586,23.400,738,person,0.3536,1506,385,1564,485,1535.0,435.0,1535.0,485.0
587,23.440,1,person,0.6579,1144,451,1196,571,1170.0,511.0,1170.0,571.0
587,23.440,1023,person,0.7905,820,584,878,709,849.0,646.5,849.0,709.0
587,23.440,1129,person,0.5541,455,514,508,632,481.5,573.0,481.5,632.0
587,23.440,1221,person,0.7423,110,348,172,440,141.0,394.0,141.0,440.0
587,23.440,1228,person,0.7069,1419,393,1460,503,1439.5,448.0,1439.5,503.0
587,23.440,1163,person,0.4934,1857,924,1920,1080,1888.5,1002.0,1888.5,1080.0
587,23.440,1248,person,0.4168,1292,323,1326,410,1309.0,366.5,1309.0,410.0
587,23.440,1254,person,0.7341,661,351,697,439,679.0,395.0,679.0,439.0
587,23.440,1258,person,0.6669,423,419,468,529,445.5,474.0,445.5,529.0
587,23.440,711,person,0.7818,705,648,774,794,739.5,721.0,739.5,794.0
587,23.440,1213,person,0.6363,1506,384,1555,490,1530.5,437.0,1530.5,490.0
587,23.440,1098,person,0.5617,485,378,527,474,506.0,426.0,506.0,474.0
587,23.440,1286,person,0.5348,453,312,488,386,470.5,349.0,470.5,386.0
587,23.440,1287,person,0.4526,529,302,574,383,551.5,342.5,551.5,383.0
588,23.480,1,person,0.6339,1146,448,1196,565,1171.0,506.5,1171.0,565.0
588,23.480,1023,person,0.6695,822,584,880,711,851.0,647.5,851.0,711.0
588,23.480,1129,person,0.7109,459,513,514,633,486.5,573.0,486.5,633.0
588,23.480,1221,person,0.7884,110,348,170,440,140.0,394.0,140.0,440.0
588,23.480,1228,person,0.7352,1433,393,1473,502,1453.0,447.5,1453.0,502.0
588,23.480,1163,person,0.5655,1861,925,1920,1080,1890.5,1002.5,1890.5,1080.0
588,23.480,1248,person,0.2343,1293,325,1323,399,1308.0,362.0,1308.0,399.0
588,23.480,1254,person,0.5842,667,351,703,438,685.0,394.5,685.0,438.0
588,23.480,1258,person,0.6782,426,416,472,527,449.0,471.5,449.0,527.0
588,23.480,711,person,0.8119,708,646,776,792,742.0,719.0,742.0,792.0
588,23.480,1213,person,0.7445,1507,385,1555,491,1531.0,438.0,1531.0,491.0
588,23.480,1098,person,0.5840,489,374,533,477,511.0,425.5,511.0,477.0
588,23.480,1286,person,0.5023,450,310,486,386,468.0,348.0,468.0,386.0
588,23.480,1287,person,0.5966,526,302,574,389,550.0,345.5,550.0,389.0
589,23.520,1,person,0.7339,1150,445,1200,561,1175.0,503.0,1175.0,561.0
589,23.520,1023,person,0.6585,825,583,881,708,853.0,645.5,853.0,708.0
589,23.520,1129,person,0.7156,462,511,516,632,489.0,571.5,489.0,632.0
589,23.520,1221,person,0.7982,110,347,170,440,140.0,393.5,140.0,440.0
589,23.520,1228,person,0.7006,1445,395,1486,505,1465.5,450.0,1465.5,505.0
589,23.520,1163,person,0.4755,1869,924,1920,1080,1894.5,1002.0,1894.5,1080.0
589,23.520,1254,person,0.5137,672,352,708,437,690.0,394.5,690.0,437.0
589,23.520,1258,person,0.6855,431,415,477,526,454.0,470.5,454.0,526.0
589,23.520,711,person,0.8257,710,645,779,791,744.5,718.0,744.5,791.0
589,23.520,1213,person,0.7673,1509,383,1557,492,1533.0,437.5,1533.0,492.0
589,23.520,1098,person,0.5403,492,373,537,479,514.5,426.0,514.5,479.0
589,23.520,1286,person,0.2266,448,308,485,386,466.5,347.0,466.5,386.0
589,23.520,1287,person,0.6155,525,302,574,392,549.5,347.0,549.5,392.0
590,23.560,1,person,0.7745,1151,444,1202,558,1176.5,501.0,1176.5,558.0
590,23.560,1023,person,0.7551,831,580,888,711,859.5,645.5,859.5,711.0
590,23.560,1129,person,0.7581,465,513,517,633,491.0,573.0,491.0,633.0
590,23.560,1221,person,0.7773,113,346,173,439,143.0,392.5,143.0,439.0
590,23.560,1228,person,0.7482,1458,397,1499,507,1478.5,452.0,1478.5,507.0
590,23.560,1254,person,0.5950,676,354,711,437,693.5,395.5,693.5,437.0
590,23.560,1258,person,0.6968,434,413,481,526,457.5,469.5,457.5,526.0
590,23.560,711,person,0.8282,712,642,781,787,746.5,714.5,746.5,787.0
590,23.560,1098,person,0.4912,494,372,537,478,515.5,425.0,515.5,478.0
590,23.560,1286,person,0.4171,445,309,484,388,464.5,348.5,464.5,388.0
590,23.560,1287,person,0.4623,521,300,570,390,545.5,345.0,545.5,390.0
590,23.560,738,person,0.7790,1510,382,1570,490,1540.0,436.0,1540.0,490.0
590,23.560,1248,person,0.4302,1289,333,1321,409,1305.0,371.0,1305.0,409.0
591,23.600,1,person,0.6453,1152,444,1204,559,1178.0,501.5,1178.0,559.0
591,23.600,1023,person,0.7602,836,578,896,713,866.0,645.5,866.0,713.0
591,23.600,1129,person,0.7244,469,512,522,634,495.5,573.0,495.5,634.0
591,23.600,1221,person,0.7852,117,345,177,439,147.0,392.0,147.0,439.0
591,23.600,1228,person,0.7807,1471,398,1511,507,1491.0,452.5,1491.0,507.0
591,23.600,1254,person,0.4219,680,350,718,438,699.0,394.0,699.0,438.0
591,23.600,1258,person,0.6687,438,412,486,526,462.0,469.0,462.0,526.0
591,23.600,711,person,0.8409,713,641,784,786,748.5,713.5,748.5,786.0
591,23.600,1098,person,0.5023,498,378,540,483,519.0,430.5,519.0,483.0
591,23.600,1286,person,0.4466,442,308,483,389,462.5,348.5,462.5,389.0
591,23.600,1287,person,0.2925,520,300,570,390,545.0,345.0,545.0,390.0
591,23.600,738,person,0.7114,1513,382,1573,491,1543.0,436.5,1543.0,491.0
591,23.600,1248,person,0.6723,1283,336,1320,422,1301.5,379.0,1301.5,422.0
592,23.640,1,person,0.7041,1156,449,1206,561,1181.0,505.0,1181.0,561.0
592,23.640,1023,person,0.8496,840,576,902,714,871.0,645.0,871.0,714.0
592,23.640,1129,person,0.7589,474,512,525,635,499.5,573.5,499.5,635.0
592,23.640,1221,person,0.8415,121,345,182,439,151.5,392.0,151.5,439.0
592,23.640,1228,person,0.6652,1484,398,1524,507,1504.0,452.5,1504.0,507.0
592,23.640,1254,person,0.5657,685,347,724,438,704.5,392.5,704.5,438.0
592,23.640,1258,person,0.6844,443,413,490,525,466.5,469.0,466.5,525.0
592,23.640,711,person,0.8436,715,642,785,784,750.0,713.0,750.0,784.0
592,23.640,1098,person,0.3952,503,380,543,481,523.0,430.5,523.0,481.0
592,23.640,1286,person,0.4524,440,308,482,390,461.0,349.0,461.0,390.0
592,23.640,1287,person,0.2746,519,299,568,387,543.5,343.0,543.5,387.0
592,23.640,738,person,0.6899,1518,383,1579,494,1548.5,438.5,1548.5,494.0
592,23.640,1248,person,0.6305,1281,338,1322,426,1301.5,382.0,1301.5,426.0
593,23.680,1,person,0.7621,1158,450,1207,561,1182.5,505.5,1182.5,561.0
593,23.680,1023,person,0.8483,845,576,908,715,876.5,645.5,876.5,715.0
593,23.680,1129,person,0.7131,480,513,531,634,505.5,573.5,505.5,634.0
593,23.680,1221,person,0.7979,122,345,185,441,153.5,393.0,153.5,441.0
593,23.680,1228,person,0.5499,1496,400,1535,506,1515.5,453.0,1515.5,506.0
593,23.680,1254,person,0.5629,690,348,728,438,709.0,393.0,709.0,438.0
593,23.680,1258,person,0.6439,447,418,493,525,470.0,471.5,470.0,525.0
593,23.680,711,person,0.7528,711,643,781,785,746.0,714.0,746.0,785.0
593,23.680,1098,person,0.3021,506,373,548,482,527.0,427.5,527.0,482.0
593,23.680,1286,person,0.5972,435,308,477,391,456.0,349.5,456.0,391.0
593,23.680,738,person,0.5865,1517,383,1584,502,1550.5,442.5,1550.5,502.0
593,23.680,1248,person,0.3083,1285,340,1327,427,1306.0,383.5,1306.0,427.0
594,23.720,1,person,0.7496,1161,449,1210,561,1185.5,505.0,1185.5,561.0
594,23.720,1023,person,0.8931,850,576,913,714,881.5,645.0,881.5,714.0
594,23.720,1129,person,0.7525,487,513,539,635,513.0,574.0,513.0,635.0
594,23.720,1221,person,0.8047,124,344,189,440,156.5,392.0,156.5,440.0
594,23.720,1254,person,0.5553,694,352,731,438,712.5,395.0,712.5,438.0
594,23.720,1258,person,0.6846,453,420,499,526,476.0,473.0,476.0,526.0
594,23.720,711,person,0.7679,707,644,776,786,741.5,715.0,741.5,786.0
594,23.720,1098,person,0.5326,516,382,550,473,533.0,427.5,533.0,473.0
594,23.720,1286,person,0.6352,432,308,475,391,453.5,349.5,453.5,391.0
594,23.720,738,person,0.3702,1519,382,1586,499,1552.5,440.5,1552.5,499.0
594,23.720,1248,person,0.5289,1288,343,1332,430,1310.0,386.5,1310.0,430.0
594,23.720,1213,person,0.4625,1512,395,1558,499,1535.0,447.0,1535.0,499.0
594,23.720,1287,person,0.2703,510,301,560,391,535.0,346.0,535.0,391.0
595,23.760,1,person,0.6766,1165,450,1213,561,1189.0,505.5,1189.0,561.0
595,23.760,1023,person,0.8286,854,580,917,713,885.5,646.5,885.5,713.0
595,23.760,1129,person,0.7510,492,514,544,635,518.0,574.5,518.0,635.0
595,23.760,1221,person,0.8078,125,345,191,440,158.0,392.5,158.0,440.0
595,23.760,1254,person,0.6210,699,353,735,435,717.0,394.0,717.0,435.0
595,23.760,1258,person,0.7055,459,423,505,527,482.0,475.0,482.0,527.0
595,23.760,711,person,0.8229,705,644,774,786,739.5,715.0,739.5,786.0
595,23.760,1098,person,0.6015,525,389,555,466,540.0,427.5,540.0,466.0
595,23.760,1286,person,0.6352,431,308,474,391,452.5,349.5,452.5,391.0
595,23.760,738,person,0.7529,1521,382,1589,503,1555.0,442.5,1555.0,503.0
595,23.760,1248,person,0.5350,1290,342,1337,430,1313.5,386.0,1313.5,430.0
595,23.760,1287,person,0.3900,507,303,555,391,531.0,347.0,531.0,391.0
596,23.800,1,person,0.7393,1170,445,1220,562,1195.0,503.5,1195.0,562.0
596,23.800,1023,person,0.8266,857,581,921,713,889.0,647.0,889.0,713.0
596,23.800,1129,person,0.7736,501,514,555,636,528.0,575.0,528.0,636.0
596,23.800,1221,person,0.8052,124,346,188,438,156.0,392.0,156.0,438.0
596,23.800,1254,person,0.6807,709,355,743,436,726.0,395.5,726.0,436.0
596,23.800,1258,person,0.7011,470,424,520,531,495.0,477.5,495.0,531.0
596,23.800,711,person,0.8348,706,643,775,789,740.5,716.0,740.5,789.0
596,23.800,1098,person,0.4220,531,394,565,480,548.0,437.0,548.0,480.0
596,23.800,1286,person,0.6604,433,309,476,391,454.5,350.0,454.5,391.0
596,23.800,738,person,0.6670,1528,386,1593,504,1560.5,445.0,1560.5,504.0
596,23.800,1248,person,0.5844,1298,344,1346,430,1322.0,387.0,1322.0,430.0
596,23.800,1287,person,0.2491,508,307,556,396,532.0,351.5,532.0,396.0
597,23.840,1,person,0.7546,1177,444,1228,562,1202.5,503.0,1202.5,562.0
597,23.840,1023,person,0.8501,859,580,922,713,890.5,646.5,890.5,713.0
597,23.840,1129,person,0.8229,509,514,565,639,537.0,576.5,537.0,639.0
597,23.840,1221,person,0.8252,122,343,187,439,154.5,391.0,154.5,439.0
597,23.840,1254,person,0.5170,719,362,751,435,735.0,398.5,735.0,435.0
597,23.840,1258,person,0.7057,477,426,527,531,502.0,478.5,502.0,531.0
597,23.840,711,person,0.7829,711,639,781,788,746.0,713.5,746.0,788.0
597,23.840,1098,person,0.4092,537,394,573,482,555.0,438.0,555.0,482.0
597,23.840,1286,person,0.6235,432,308,473,384,452.5,346.0,452.5,384.0
597,23.840,738,person,0.7132,1536,388,1600,506,1568.0,447.0,1568.0,506.0
597,23.840,1248,person,0.5941,1304,343,1354,432,1329.0,387.5,1329.0,432.0
597,23.840,1311,person,0.4303,704,361,748,438,726.0,399.5,726.0,438.0
598,23.880,1,person,0.8365,1183,442,1235,558,1209.0,500.0,1209.0,558.0
598,23.880,1023,person,0.8301,863,578,928,715,895.5,646.5,895.5,715.0
598,23.880,1129,person,0.7978,520,519,576,639,548.0,579.0,548.0,639.0
598,23.880,1221,person,0.8083,123,343,187,440,155.0,391.5,155.0,440.0
598,23.880,1254,person,0.4792,727,361,760,436,743.5,398.5,743.5,436.0
598,23.880,1258,person,0.5212,486,427,536,527,511.0,477.0,511.0,527.0
598,23.880,711,person,0.7695,715,636,785,785,750.0,710.5,750.0,785.0
598,23.880,1098,person,0.5787,544,394,577,474,560.5,434.0,560.5,474.0
598,23.880,1286,person,0.6345,430,307,472,385,451.0,346.0,451.0,385.0
598,23.880,738,person,0.7271,1549,388,1613,507,1581.0,447.5,1581.0,507.0
598,23.880,1248,person,0.5771,1311,344,1361,436,1336.0,390.0,1336.0,436.0
598,23.880,1311,person,0.6586,712,361,758,440,735.0,400.5,735.0,440.0
598,23.880,1287,person,0.4100,510,306,556,390,533.0,348.0,533.0,390.0
599,23.920,1,person,0.7574,1188,444,1240,557,1214.0,500.5,1214.0,557.0
599,23.920,1023,person,0.7901,867,576,932,715,899.5,645.5,899.5,715.0
599,23.920,1129,person,0.7241,531,520,587,641,559.0,580.5,559.0,641.0
599,23.920,1221,person,0.7740,129,342,193,440,161.0,391.0,161.0,440.0
599,23.920,1258,person,0.6660,496,423,548,526,522.0,474.5,522.0,526.0
599,23.920,711,person,0.7822,721,632,792,785,756.5,708.5,756.5,785.0
599,23.920,1098,person,0.6101,550,396,590,490,570.0,443.0,570.0,490.0
599,23.920,1286,person,0.4646,431,312,473,387,452.0,349.5,452.0,387.0
599,23.920,738,person,0.7621,1559,386,1624,506,1591.5,446.0,1591.5,506.0
599,23.920,1248,person,0.4854,1317,346,1366,435,1341.5,390.5,1341.5,435.0
599,23.920,1311,person,0.7178,724,360,773,444,748.5,402.0,748.5,444.0
599,23.920,1287,person,0.6170,514,303,561,391,537.5,347.0,537.5,391.0
600,23.960,1,person,0.7578,1193,445,1244,557,1218.5,501.0,1218.5,557.0
600,23.960,1023,person,0.8446,875,575,939,715,907.0,645.0,907.0,715.0
600,23.960,1129,person,0.7294,540,519,599,642,569.5,580.5,569.5,642.0
600,23.960,1221,person,0.7758,136,342,198,438,167.0,390.0,167.0,438.0
600,23.960,1258,person,0.6951,506,424,558,524,532.0,474.0,532.0,524.0
600,23.960,711,person,0.8153,729,631,798,781,763.5,706.0,763.5,781.0
600,23.960,1098,person,0.5022,558,396,601,495,579.5,445.5,579.5,495.0
600,23.960,1286,person,0.5759,436,312,475,383,455.5,347.5,455.5,383.0
600,23.960,738,person,0.7287,1572,386,1639,507,1605.5,446.5,1605.5,507.0
600,23.960,1248,person,0.3996,1325,345,1371,433,1348.0,389.0,1348.0,433.0
600,23.960,1311,person,0.6013,739,363,788,448,763.5,405.5,763.5,448.0
600,23.960,1287,person,0.4715,511,301,557,389,534.0,345.0,534.0,389.0
600,23.960,1110,person,0.5756,514,301,567,391,540.5,346.0,540.5,391.0
601,24.000,1,person,0.7955,1201,448,1250,557,1225.5,502.5,1225.5,557.0
601,24.000,1023,person,0.8498,882,573,947,716,914.5,644.5,914.5,716.0
601,24.000,1129,person,0.6422,549,520,608,642,578.5,581.0,578.5,642.0
601,24.000,1221,person,0.7695,142,343,202,437,172.0,390.0,172.0,437.0
601,24.000,1258,person,0.5680,518,423,570,524,544.0,473.5,544.0,524.0
601,24.000,711,person,0.7535,734,633,803,780,768.5,706.5,768.5,780.0
601,24.000,1098,person,0.5281,566,396,611,501,588.5,448.5,588.5,501.0
601,24.000,1286,person,0.4240,438,310,482,390,460.0,350.0,460.0,390.0
601,24.000,738,person,0.6338,1572,384,1636,504,1604.0,444.0,1604.0,504.0
601,24.000,1248,person,0.5689,1330,343,1378,435,1354.0,389.0,1354.0,435.0
601,24.000,1311,person,0.7758,749,360,801,450,775.0,405.0,775.0,450.0
601,24.000,1287,person,0.4889,509,300,555,389,532.0,344.5,532.0,389.0
601,24.000,1110,person,0.2017,516,300,572,389,544.0,344.5,544.0,389.0
602,24.040,1,person,0.7896,1206,448,1255,558,1230.5,503.0,1230.5,558.0
602,24.040,1023,person,0.7474,892,574,954,713,923.0,643.5,923.0,713.0
602,24.040,1129,person,0.6060,556,517,615,642,585.5,579.5,585.5,642.0
602,24.040,1221,person,0.7900,147,345,205,436,176.0,390.5,176.0,436.0
602,24.040,1258,person,0.4856,530,427,583,526,556.5,476.5,556.5,526.0
602,24.040,711,person,0.8065,736,636,805,781,770.5,708.5,770.5,781.0
602,24.040,1098,person,0.5293,575,396,620,502,597.5,449.0,597.5,502.0
602,24.040,1286,person,0.4283,440,306,485,389,462.5,347.5,462.5,389.0
602,24.040,738,person,0.7246,1575,384,1635,498,1605.0,441.0,1605.0,498.0
602,24.040,1248,person,0.3660,1339,345,1385,434,1362.0,389.5,1362.0,434.0
602,24.040,1311,person,0.7204,758,360,810,450,784.0,405.0,784.0,450.0
602,24.040,1287,person,0.4609,509,299,554,388,531.5,343.5,531.5,388.0
602,24.040,1110,person,0.3413,517,298,575,389,546.0,343.5,546.0,389.0
602,24.040,1331,person,0.6678,1629,403,1685,513,1657.0,458.0,1657.0,513.0
