frame_number,timestamp,detection_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,bottom_center_x,bottom_center_y
574,22.920,10,person,0.6332,1872,483,1913,612,1892.5,547.5,1892.5,612.0
574,22.920,11,person,0.5787,492,321,550,396,521.0,358.5,521.0,396.0
574,22.920,12,person,0.5512,381,427,423,534,402.0,480.5,402.0,534.0
574,22.920,13,person,0.5120,605,355,643,444,624.0,399.5,624.0,444.0
574,22.920,14,person,0.4060,1313,330,1350,415,1331.5,372.5,1331.5,415.0
574,22.920,15,person,0.2860,586,316,642,444,614.0,380.0,614.0,444.0
574,22.920,16,person,0.2750,1135,461,1178,568,1156.5,514.5,1156.5,568.0
575,22.960,1,person,0.8331,86,360,153,455,119.5,407.5,119.5,455.0
575,22.960,2,person,0.8101,1492,389,1570,490,1531.0,439.5,1531.0,490.0
575,22.960,3,person,0.7923,1795,914,1900,1080,1847.5,997.0,1847.5,1080.0
575,22.960,4,person,0.7825,1138,461,1187,572,1162.5,516.5,1162.5,572.0
575,22.960,5,person,0.7580,454,374,509,480,481.5,427.0,481.5,480.0
575,22.960,6,person,0.7210,721,661,795,801,758.0,731.0,758.0,801.0
575,22.960,7,person,0.7171,803,592,882,724,842.5,658.0,842.5,724.0
575,22.960,8,person,0.7137,1283,398,1320,504,1301.5,451.0,1301.5,504.0
575,22.960,9,person,0.6452,721,660,773,802,747.0,731.0,747.0,802.0
575,22.960,10,person,0.6205,1871,482,1917,612,1894.0,547.0,1894.0,612.0
575,22.960,11,person,0.6089,406,515,465,634,435.5,574.5,435.5,634.0
575,22.960,12,person,0.5356,488,318,545,399,516.5,358.5,516.5,399.0
575,22.960,13,person,0.5185,385,427,428,531,406.5,479.0,406.5,531.0
575,22.960,14,person,0.5107,618,352,645,447,631.5,399.5,631.5,447.0
575,22.960,15,person,0.3924,1494,388,1542,491,1518.0,439.5,1518.0,491.0
575,22.960,16,person,0.3657,1312,325,1346,396,1329.0,360.5,1329.0,396.0
575,22.960,17,person,0.3127,578,310,628,425,603.0,367.5,603.0,425.0
575,22.960,18,person,0.2868,579,312,617,390,598.0,351.0,598.0,390.0
576,23.000,1,person,0.8348,89,364,155,452,122.0,408.0,122.0,452.0
576,23.000,2,person,0.8314,1797,914,1901,1080,1849.0,997.0,1849.0,1080.0
576,23.000,3,person,0.7971,1138,463,1182,571,1160.0,517.0,1160.0,571.0
576,23.000,4,person,0.7916,716,666,779,803,747.5,734.5,747.5,803.0
576,23.000,5,person,0.7112,1496,390,1547,492,1521.5,441.0,1521.5,492.0
576,23.000,6,person,0.7102,455,374,501,472,478.0,423.0,478.0,472.0
576,23.000,7,person,0.6905,1291,398,1332,503,1311.5,450.5,1311.5,503.0
576,23.000,8,person,0.6843,806,592,882,722,844.0,657.0,844.0,722.0
576,23.000,9,person,0.6559,1863,480,1919,611,1891.0,545.5,1891.0,611.0
576,23.000,10,person,0.6103,620,351,650,445,635.0,398.0,635.0,445.0
576,23.000,11,person,0.6070,412,513,463,631,437.5,572.0,437.5,631.0
576,23.000,12,person,0.5883,389,424,428,530,408.5,477.0,408.5,530.0
576,23.000,13,person,0.5396,1494,390,1568,488,1531.0,439.0,1531.0,488.0
576,23.000,14,person,0.4736,576,311,613,380,594.5,345.5,594.5,380.0
576,23.000,15,person,0.4572,1311,324,1342,400,1326.5,362.0,1326.5,400.0
576,23.000,16,person,0.4466,488,319,542,403,515.0,361.0,515.0,403.0
576,23.000,17,person,0.3467,717,669,803,803,760.0,736.0,760.0,803.0
576,23.000,18,person,0.3148,405,508,454,628,429.5,568.0,429.5,628.0
576,23.000,19,person,0.2635,575,308,619,394,597.0,351.0,597.0,394.0
577,23.040,1,person,0.8482,715,664,777,809,746.0,736.5,746.0,809.0
577,23.040,2,person,0.8120,90,362,163,452,126.5,407.0,126.5,452.0
577,23.040,3,person,0.8092,1137,460,1183,572,1160.0,516.0,1160.0,572.0
577,23.040,4,person,0.7805,1808,912,1902,1080,1855.0,996.0,1855.0,1080.0
577,23.040,5,person,0.6893,1501,392,1545,496,1523.0,444.0,1523.0,496.0
577,23.040,6,person,0.6886,807,592,884,717,845.5,654.5,845.5,717.0
577,23.040,7,person,0.6874,621,349,655,442,638.0,395.5,638.0,442.0
577,23.040,8,person,0.6670,458,376,499,470,478.5,423.0,478.5,470.0
577,23.040,9,person,0.6548,415,509,462,629,438.5,569.0,438.5,629.0
577,23.040,10,person,0.6116,1871,483,1919,611,1895.0,547.0,1895.0,611.0
577,23.040,11,person,0.5982,1302,406,1344,505,1323.0,455.5,1323.0,505.0
577,23.040,12,person,0.5908,393,422,432,533,412.5,477.5,412.5,533.0
577,23.040,13,person,0.5902,1503,392,1566,491,1534.5,441.5,1534.5,491.0
577,23.040,14,person,0.4241,1310,328,1338,403,1324.0,365.5,1324.0,403.0
577,23.040,15,person,0.3268,484,319,528,381,506.0,350.0,506.0,381.0
577,23.040,16,person,0.3159,573,309,616,386,594.5,347.5,594.5,386.0
577,23.040,17,person,0.3083,626,253,660,328,643.0,290.5,643.0,328.0
577,23.040,18,person,0.2796,410,498,450,625,430.0,561.5,430.0,625.0
578,23.080,1,person,0.8684,714,661,780,805,747.0,733.0,747.0,805.0
578,23.080,2,person,0.8310,1815,911,1899,1080,1857.0,995.5,1857.0,1080.0
578,23.080,3,person,0.7820,1137,456,1187,572,1162.0,514.0,1162.0,572.0
578,23.080,4,person,0.7401,93,359,174,447,133.5,403.0,133.5,447.0
578,23.080,5,person,0.7251,417,511,463,630,440.0,570.5,440.0,630.0
578,23.080,6,person,0.6827,1507,391,1543,493,1525.0,442.0,1525.0,493.0
578,23.080,7,person,0.6556,625,348,659,441,642.0,394.5,642.0,441.0
578,23.080,8,person,0.6546,1313,394,1356,505,1334.5,449.5,1334.5,505.0
578,23.080,9,person,0.6437,810,593,871,720,840.5,656.5,840.5,720.0
578,23.080,10,person,0.5924,465,379,498,474,481.5,426.5,481.5,474.0
578,23.080,11,person,0.5885,397,421,434,530,415.5,475.5,415.5,530.0
578,23.080,12,person,0.5341,568,309,617,385,592.5,347.0,592.5,385.0
578,23.080,13,person,0.4027,1884,487,1919,613,1901.5,550.0,1901.5,613.0
578,23.080,14,person,0.3051,475,318,524,385,499.5,351.5,499.5,385.0
578,23.080,15,person,0.2553,1308,331,1335,405,1321.5,368.0,1321.5,405.0
579,23.120,1,person,0.8680,714,659,782,808,748.0,733.5,748.0,808.0
579,23.120,2,person,0.8117,1823,912,1904,1080,1863.5,996.0,1863.5,1080.0
579,23.120,3,person,0.7840,1139,454,1190,572,1164.5,513.0,1164.5,572.0
579,23.120,4,person,0.7311,423,512,466,633,444.5,572.5,444.5,633.0
579,23.120,5,person,0.7246,1508,391,1546,495,1527.0,443.0,1527.0,495.0
579,23.120,6,person,0.7160,1324,399,1369,506,1346.5,452.5,1346.5,506.0
579,23.120,7,person,0.7051,810,586,873,722,841.5,654.0,841.5,722.0
579,23.120,8,person,0.6530,95,360,177,446,136.0,403.0,136.0,446.0
579,23.120,9,person,0.6183,399,422,438,532,418.5,477.0,418.5,532.0
579,23.120,10,person,0.6043,564,305,609,387,586.5,346.0,586.5,387.0
579,23.120,11,person,0.5685,629,347,664,440,646.5,393.5,646.5,440.0
579,23.120,12,person,0.5218,466,374,500,474,483.0,424.0,483.0,474.0
579,23.120,13,person,0.4617,466,317,538,470,502.0,393.5,502.0,470.0
579,23.120,14,person,0.4264,1309,328,1332,405,1320.5,366.5,1320.5,405.0
579,23.120,15,person,0.4104,465,328,502,473,483.5,400.5,483.5,473.0
579,23.120,16,person,0.3290,1892,490,1919,618,1905.5,554.0,1905.5,618.0
579,23.120,17,person,0.2600,469,315,539,385,504.0,350.0,504.0,385.0
580,23.160,1,person,0.8445,712,656,784,803,748.0,729.5,748.0,803.0
580,23.160,2,person,0.8106,1836,912,1906,1080,1871.0,996.0,1871.0,1080.0
580,23.160,3,person,0.7756,1506,388,1549,492,1527.5,440.0,1527.5,492.0
580,23.160,4,person,0.7472,96,359,181,447,138.5,403.0,138.5,447.0
580,23.160,5,person,0.7266,1336,400,1380,506,1358.0,453.0,1358.0,506.0
580,23.160,6,person,0.7145,813,586,866,717,839.5,651.5,839.5,717.0
580,23.160,7,person,0.7020,1141,451,1194,565,1167.5,508.0,1167.5,565.0
580,23.160,8,person,0.6986,429,507,472,630,450.5,568.5,450.5,630.0
580,23.160,9,person,0.6519,562,305,605,389,583.5,347.0,583.5,389.0
580,23.160,10,person,0.6329,402,426,444,533,423.0,479.5,423.0,533.0
580,23.160,11,person,0.5688,637,346,665,436,651.0,391.0,651.0,436.0
580,23.160,12,person,0.5174,470,317,533,468,501.5,392.5,501.5,468.0
580,23.160,13,person,0.4972,1306,329,1334,413,1320.0,371.0,1320.0,413.0
580,23.160,14,person,0.2955,469,363,505,473,487.0,418.0,487.0,473.0
580,23.160,15,person,0.2887,470,315,532,407,501.0,361.0,501.0,407.0
580,23.160,16,person,0.2774,1897,487,1919,623,1908.0,555.0,1908.0,623.0
581,23.200,1,person,0.8737,707,648,786,797,746.5,722.5,746.5,797.0
581,23.200,2,person,0.8223,1847,911,1910,1080,1878.5,995.5,1878.5,1080.0
581,23.200,3,person,0.7704,1505,385,1555,495,1530.0,440.0,1530.0,495.0
581,23.200,4,person,0.7626,1346,396,1389,506,1367.5,451.0,1367.5,506.0
581,23.200,5,person,0.7377,1140,451,1196,559,1168.0,505.0,1168.0,559.0
581,23.200,6,person,0.7118,431,515,480,632,455.5,573.5,455.5,632.0
581,23.200,7,person,0.7094,97,358,180,443,138.5,400.5,138.5,443.0
581,23.200,8,person,0.6941,643,343,669,436,656.0,389.5,656.0,436.0
581,23.200,9,person,0.6767,812,582,874,717,843.0,649.5,843.0,717.0
581,23.200,10,person,0.6473,406,425,450,532,428.0,478.5,428.0,532.0
581,23.200,11,person,0.5614,1302,325,1334,417,1318.0,371.0,1318.0,417.0
581,23.200,12,person,0.5417,561,308,598,390,579.5,349.0,579.5,390.0
581,23.200,13,person,0.5174,470,315,515,468,492.5,391.5,492.5,468.0
581,23.200,14,person,0.3685,647,257,678,327,662.5,292.0,662.5,327.0
582,23.240,1,person,0.8867,706,647,791,795,748.5,721.0,748.5,795.0
582,23.240,2,person,0.7871,1506,384,1558,490,1532.0,437.0,1532.0,490.0
582,23.240,3,person,0.7475,1140,449,1198,556,1169.0,502.5,1169.0,556.0
582,23.240,4,person,0.7249,812,579,879,719,845.5,649.0,845.5,719.0
582,23.240,5,person,0.7058,103,358,171,441,137.0,399.5,137.0,441.0
582,23.240,6,person,0.6992,1360,395,1399,503,1379.5,449.0,1379.5,503.0
582,23.240,7,person,0.6918,409,425,452,529,430.5,477.0,430.5,529.0
582,23.240,8,person,0.6849,432,517,488,631,460.0,574.0,460.0,631.0
582,23.240,9,person,0.6660,646,344,673,436,659.5,390.0,659.5,436.0
582,23.240,10,person,0.6442,1851,911,1918,1080,1884.5,995.5,1884.5,1080.0
582,23.240,11,person,0.5561,556,308,597,391,576.5,349.5,576.5,391.0
582,23.240,12,person,0.5462,1295,325,1338,423,1316.5,374.0,1316.5,423.0
582,23.240,13,person,0.5065,469,320,516,474,492.5,397.0,492.5,474.0
582,23.240,14,person,0.4696,471,363,512,473,491.5,418.0,491.5,473.0
582,23.240,15,person,0.4093,866,245,898,316,882.0,280.5,882.0,316.0
582,23.240,16,person,0.3412,650,250,683,324,666.5,287.0,666.5,324.0
582,23.240,17,person,0.3372,428,492,477,632,452.5,562.0,452.5,632.0
582,23.240,18,person,0.2872,1900,486,1919,587,1909.5,536.5,1909.5,587.0
582,23.240,19,person,0.2583,813,579,864,707,838.5,643.0,838.5,707.0
583,23.280,1,person,0.8660,707,645,788,790,747.5,717.5,747.5,790.0
583,23.280,2,person,0.7706,1502,384,1564,486,1533.0,435.0,1533.0,486.0
583,23.280,3,person,0.7600,1370,394,1409,502,1389.5,448.0,1389.5,502.0
583,23.280,4,person,0.7496,107,355,166,441,136.5,398.0,136.5,441.0
583,23.280,5,person,0.7240,814,577,878,712,846.0,644.5,846.0,712.0
583,23.280,6,person,0.7200,435,514,493,632,464.0,573.0,464.0,632.0
583,23.280,7,person,0.6924,412,423,454,527,433.0,475.0,433.0,527.0
583,23.280,8,person,0.6638,1142,452,1188,557,1165.0,504.5,1165.0,557.0
583,23.280,9,person,0.6289,549,306,599,387,574.0,346.5,574.0,387.0
583,23.280,10,person,0.5964,1853,912,1919,1080,1886.0,996.0,1886.0,1080.0
583,23.280,11,person,0.5925,648,346,679,436,663.5,391.0,663.5,436.0
583,23.280,12,person,0.5361,470,375,512,472,491.0,423.5,491.0,472.0
583,23.280,13,person,0.4742,1294,325,1331,419,1312.5,372.0,1312.5,419.0
583,23.280,14,person,0.4034,650,261,688,328,669.0,294.5,669.0,328.0
583,23.280,15,person,0.3070,464,317,517,471,490.5,394.0,490.5,471.0
583,23.280,16,person,0.2930,869,245,900,311,884.5,278.0,884.5,311.0
583,23.280,17,person,0.2713,458,316,515,379,486.5,347.5,486.5,379.0
584,23.320,1,person,0.8490,708,644,782,793,745.0,718.5,745.0,793.0
584,23.320,2,person,0.7701,436,515,499,634,467.5,574.5,467.5,634.0
584,23.320,3,person,0.7501,109,353,174,439,141.5,396.0,141.5,439.0
584,23.320,4,person,0.7460,816,578,876,708,846.0,643.0,846.0,708.0
584,23.320,5,person,0.7296,1495,384,1564,487,1529.5,435.5,1529.5,487.0
584,23.320,6,person,0.7160,545,306,606,386,575.5,346.0,575.5,386.0
584,23.320,7,person,0.7060,1385,394,1421,503,1403.0,448.5,1403.0,503.0
584,23.320,8,person,0.6972,1146,453,1183,562,1164.5,507.5,1164.5,562.0
584,23.320,9,person,0.6729,1850,915,1919,1080,1884.5,997.5,1884.5,1080.0
584,23.320,10,person,0.6491,415,421,458,527,436.5,474.0,436.5,527.0
584,23.320,11,person,0.5511,648,352,682,436,665.0,394.0,665.0,436.0
584,23.320,12,person,0.4872,469,372,517,472,493.0,422.0,493.0,472.0
584,23.320,13,person,0.4070,1297,326,1327,418,1312.0,372.0,1312.0,418.0
584,23.320,14,person,0.3865,1902,479,1919,614,1910.5,546.5,1910.5,614.0
584,23.320,15,person,0.3382,464,315,518,469,491.0,392.0,491.0,469.0
584,23.320,16,person,0.2802,456,315,515,395,485.5,355.0,485.5,395.0
585,23.360,1,person,0.8295,710,648,774,789,742.0,718.5,742.0,789.0
585,23.360,2,person,0.7847,109,350,180,443,144.5,396.5,144.5,443.0
585,23.360,3,person,0.7462,816,583,875,711,845.5,647.0,845.5,711.0
585,23.360,4,person,0.7359,1147,454,1184,562,1165.5,508.0,1165.5,562.0
585,23.360,5,person,0.7146,650,353,689,436,669.5,394.5,669.5,436.0
585,23.360,6,person,0.7116,442,517,500,633,471.0,575.0,471.0,633.0
585,23.360,7,person,0.6931,1498,383,1563,485,1530.5,434.0,1530.5,485.0
585,23.360,8,person,0.6721,1850,920,1919,1080,1884.5,1000.0,1884.5,1080.0
585,23.360,9,person,0.6681,1396,392,1432,499,1414.0,445.5,1414.0,499.0
585,23.360,10,person,0.6641,417,418,461,528,439.0,473.0,439.0,528.0
585,23.360,11,person,0.5576,480,377,519,473,499.5,425.0,499.5,473.0
585,23.360,12,person,0.3911,453,313,488,389,470.5,351.0,470.5,389.0
585,23.360,13,person,0.3645,541,305,580,376,560.5,340.5,560.5,376.0
585,23.360,14,person,0.3370,1296,325,1327,422,1311.5,373.5,1311.5,422.0
585,23.360,15,person,0.3171,1502,383,1546,485,1524.0,434.0,1524.0,485.0
585,23.360,16,person,0.3161,538,303,597,384,567.5,343.5,567.5,384.0
586,23.400,1,person,0.8120,110,348,182,439,146.0,393.5,146.0,439.0
586,23.400,2,person,0.7735,712,650,765,790,738.5,720.0,738.5,790.0
586,23.400,3,person,0.7695,819,585,876,709,847.5,647.0,847.5,709.0
586,23.400,4,person,0.7676,649,351,698,440,673.5,395.5,673.5,440.0
586,23.400,5,person,0.7216,1411,392,1446,500,1428.5,446.0,1428.5,500.0
586,23.400,6,person,0.6815,1149,453,1187,575,1168.0,514.0,1168.0,575.0
586,23.400,7,person,0.6688,419,423,469,531,444.0,477.0,444.0,531.0
586,23.400,8,person,0.5777,1508,385,1546,488,1527.0,436.5,1527.0,488.0
586,23.400,9,person,0.5748,1853,922,1919,1079,1886.0,1000.5,1886.0,1079.0
586,23.400,10,person,0.5550,446,515,505,630,475.5,572.5,475.5,630.0
586,23.400,11,person,0.5532,485,378,525,475,505.0,426.5,505.0,475.0
586,23.400,12,person,0.4913,535,302,576,377,555.5,339.5,555.5,377.0
586,23.400,13,person,0.4166,451,312,485,387,468.0,349.5,468.0,387.0
586,23.400,14,person,0.4095,1293,323,1327,422,1310.0,372.5,1310.0,422.0
586,23.400,15,person,0.3536,1509,385,1560,485,1534.5,435.0,1534.5,485.0
586,23.400,16,person,0.3406,532,302,589,384,560.5,343.0,560.5,384.0
587,23.440,1,person,0.7905,824,585,875,709,849.5,647.0,849.5,709.0
587,23.440,2,person,0.7818,711,648,769,797,740.0,722.5,740.0,797.0
587,23.440,3,person,0.7423,111,349,162,440,136.5,394.5,136.5,440.0
587,23.440,4,person,0.7341,656,351,704,439,680.0,395.0,680.0,439.0
587,23.440,5,person,0.7069,1422,393,1458,505,1440.0,449.0,1440.0,505.0
587,23.440,6,person,0.6669,419,418,471,529,445.0,473.5,445.0,529.0
587,23.440,7,person,0.6579,1149,451,1193,571,1171.0,511.0,1171.0,571.0
587,23.440,8,person,0.6363,1513,385,1550,492,1531.5,438.5,1531.5,492.0
587,23.440,9,person,0.5617,489,377,522,475,505.5,426.0,505.5,475.0
587,23.440,10,person,0.5541,453,514,512,632,482.5,573.0,482.5,632.0
587,23.440,11,person,0.5348,448,312,493,386,470.5,349.0,470.5,386.0
587,23.440,12,person,0.4934,1862,925,1919,1080,1890.5,1002.5,1890.5,1080.0
587,23.440,13,person,0.4526,530,301,571,385,550.5,343.0,550.5,385.0
587,23.440,14,person,0.4168,1291,323,1327,402,1309.0,362.5,1309.0,402.0
587,23.440,15,person,0.2920,889,251,921,317,905.0,284.0,905.0,317.0
587,23.440,16,person,0.2546,673,256,708,325,690.5,290.5,690.5,325.0
588,23.480,1,person,0.8119,711,646,776,792,743.5,719.0,743.5,792.0
588,23.480,2,person,0.7884,114,349,163,441,138.5,395.0,138.5,441.0
588,23.480,3,person,0.7445,1512,385,1549,492,1530.5,438.5,1530.5,492.0
588,23.480,4,person,0.7352,1434,393,1475,502,1454.5,447.5,1454.5,502.0
588,23.480,5,person,0.7109,459,512,513,634,486.0,573.0,486.0,634.0
588,23.480,6,person,0.6782,421,415,477,526,449.0,470.5,449.0,526.0
588,23.480,7,person,0.6695,827,585,875,713,851.0,649.0,851.0,713.0
588,23.480,8,person,0.6339,1149,446,1192,561,1170.5,503.5,1170.5,561.0
588,23.480,9,person,0.5966,531,303,569,390,550.0,346.5,550.0,390.0
588,23.480,10,person,0.5842,663,350,709,438,686.0,394.0,686.0,438.0
588,23.480,11,person,0.5840,492,372,531,479,511.5,425.5,511.5,479.0
588,23.480,12,person,0.5655,1869,924,1919,1080,1894.0,1002.0,1894.0,1080.0
588,23.480,13,person,0.5023,445,309,489,386,467.0,347.5,467.0,386.0
588,23.480,14,person,0.3693,1881,924,1919,1062,1900.0,993.0,1900.0,1062.0
588,23.480,15,person,0.3069,679,255,710,327,694.5,291.0,694.5,327.0
588,23.480,16,person,0.2620,1291,327,1335,407,1313.0,367.0,1313.0,407.0
589,23.520,1,person,0.8257,710,645,782,790,746.0,717.5,746.0,790.0
589,23.520,2,person,0.7982,115,346,163,440,139.0,393.0,139.0,440.0
589,23.520,3,person,0.7673,1513,383,1555,492,1534.0,437.5,1534.0,492.0
589,23.520,4,person,0.7339,1146,445,1206,559,1176.0,502.0,1176.0,559.0
589,23.520,5,person,0.7156,464,511,511,631,487.5,571.0,487.5,631.0
589,23.520,6,person,0.7006,1445,396,1486,507,1465.5,451.5,1465.5,507.0
589,23.520,7,person,0.6855,429,415,481,525,455.0,470.0,455.0,525.0
589,23.520,8,person,0.6585,833,583,874,707,853.5,645.0,853.5,707.0
589,23.520,9,person,0.6155,531,301,569,392,550.0,346.5,550.0,392.0
589,23.520,10,person,0.5403,496,373,532,481,514.0,427.0,514.0,481.0
589,23.520,11,person,0.5137,671,353,711,437,691.0,395.0,691.0,437.0
589,23.520,12,person,0.4755,1884,923,1919,1079,1901.5,1001.0,1901.5,1079.0
589,23.520,13,person,0.2773,1285,333,1330,409,1307.5,371.0,1307.5,409.0
590,23.560,1,person,0.8282,709,641,786,786,747.5,713.5,747.5,786.0
590,23.560,2,person,0.7790,1516,382,1565,491,1540.5,436.5,1540.5,491.0
590,23.560,3,person,0.7773,116,346,171,439,143.5,392.5,143.5,439.0
590,23.560,4,person,0.7745,1144,444,1209,557,1176.5,500.5,1176.5,557.0
590,23.560,5,person,0.7581,469,513,511,633,490.0,573.0,490.0,633.0
590,23.560,6,person,0.7551,836,579,887,712,861.5,645.5,861.5,712.0
590,23.560,7,person,0.7482,1459,398,1500,508,1479.5,453.0,1479.5,508.0
590,23.560,8,person,0.6968,432,413,483,526,457.5,469.5,457.5,526.0
590,23.560,9,person,0.5950,676,354,710,437,693.0,395.5,693.0,437.0
590,23.560,10,person,0.4912,499,372,530,477,514.5,424.5,514.5,477.0
590,23.560,11,person,0.4732,1894,919,1919,1080,1906.5,999.5,1906.5,1080.0
590,23.560,12,person,0.4623,526,299,563,388,544.5,343.5,544.5,388.0
590,23.560,13,person,0.4302,1283,335,1328,412,1305.5,373.5,1305.5,412.0
590,23.560,14,person,0.4171,432,310,495,389,463.5,349.5,463.5,389.0
590,23.560,15,person,0.4164,1268,336,1332,428,1300.0,382.0,1300.0,428.0
591,23.600,1,person,0.8409,708,641,791,786,749.5,713.5,749.5,786.0
591,23.600,2,person,0.7852,116,345,180,439,148.0,392.0,148.0,439.0
591,23.600,3,person,0.7807,1470,398,1512,507,1491.0,452.5,1491.0,507.0
591,23.600,4,person,0.7602,837,577,900,714,868.5,645.5,868.5,714.0
591,23.600,5,person,0.7244,475,512,516,635,495.5,573.5,495.5,635.0
591,23.600,6,person,0.7114,1517,383,1572,491,1544.5,437.0,1544.5,491.0
591,23.600,7,person,0.6723,1273,337,1327,427,1300.0,382.0,1300.0,427.0
591,23.600,8,person,0.6687,438,412,489,526,463.5,469.0,463.5,526.0
591,23.600,9,person,0.6453,1153,445,1203,560,1178.0,502.5,1178.0,560.0
591,23.600,10,person,0.5023,504,380,535,485,519.5,432.5,519.5,485.0
591,23.600,11,person,0.4466,433,308,491,390,462.0,349.0,462.0,390.0
591,23.600,12,person,0.4219,678,347,720,439,699.0,393.0,699.0,439.0
591,23.600,13,person,0.3048,696,257,722,328,709.0,292.5,709.0,328.0
591,23.600,14,person,0.2959,1901,914,1919,1079,1910.0,996.5,1910.0,1079.0
591,23.600,15,person,0.2925,514,300,577,389,545.5,344.5,545.5,389.0
591,23.600,16,person,0.2826,522,298,559,378,540.5,338.0,540.5,378.0
591,23.600,17,person,0.2584,1153,445,1187,559,1170.0,502.0,1170.0,559.0
592,23.640,1,person,0.8496,837,576,907,714,872.0,645.0,872.0,714.0
592,23.640,2,person,0.8436,708,644,792,784,750.0,714.0,750.0,784.0
592,23.640,3,person,0.8415,117,346,187,440,152.0,393.0,152.0,440.0
592,23.640,4,person,0.7589,478,512,521,634,499.5,573.0,499.5,634.0
592,23.640,5,person,0.7041,1158,451,1207,563,1182.5,507.0,1182.5,563.0
592,23.640,6,person,0.6899,1519,384,1581,495,1550.0,439.5,1550.0,495.0
592,23.640,7,person,0.6844,444,413,490,524,467.0,468.5,467.0,524.0
592,23.640,8,person,0.6652,1486,399,1522,506,1504.0,452.5,1504.0,506.0
592,23.640,9,person,0.6305,1270,338,1336,427,1303.0,382.5,1303.0,427.0
592,23.640,10,person,0.5657,686,346,724,438,705.0,392.0,705.0,438.0
592,23.640,11,person,0.4524,435,309,487,390,461.0,349.5,461.0,390.0
592,23.640,12,person,0.3952,506,380,540,480,523.0,430.0,523.0,480.0
592,23.640,13,person,0.3277,700,261,725,330,712.5,295.5,712.5,330.0
592,23.640,14,person,0.3094,519,298,554,370,536.5,334.0,536.5,370.0
592,23.640,15,person,0.2746,518,299,569,385,543.5,342.0,543.5,385.0
593,23.680,1,person,0.8483,842,577,914,715,878.0,646.0,878.0,715.0
593,23.680,2,person,0.7979,115,345,191,442,153.0,393.5,153.0,442.0
593,23.680,3,person,0.7621,1160,450,1205,560,1182.5,505.0,1182.5,560.0
593,23.680,4,person,0.7528,709,644,778,786,743.5,715.0,743.5,786.0
593,23.680,5,person,0.7131,484,513,530,633,507.0,573.0,507.0,633.0
593,23.680,6,person,0.6439,445,421,495,526,470.0,473.5,470.0,526.0
593,23.680,7,person,0.5972,434,308,475,391,454.5,349.5,454.5,391.0
593,23.680,8,person,0.5865,1512,383,1591,506,1551.5,444.5,1551.5,506.0
593,23.680,9,person,0.5629,690,349,727,438,708.5,393.5,708.5,438.0
593,23.680,10,person,0.5499,1497,401,1534,506,1515.5,453.5,1515.5,506.0
593,23.680,11,person,0.3679,519,302,553,358,536.0,330.0,536.0,358.0
593,23.680,12,person,0.3083,1280,340,1338,426,1309.0,383.0,1309.0,426.0
593,23.680,13,person,0.3021,510,370,545,482,527.5,426.0,527.5,482.0
593,23.680,14,person,0.2987,115,346,168,439,141.5,392.5,141.5,439.0
593,23.680,15,person,0.2704,444,420,518,525,481.0,472.5,481.0,525.0
594,23.720,1,person,0.8931,846,577,918,713,882.0,645.0,882.0,713.0
594,23.720,2,person,0.8047,118,345,197,439,157.5,392.0,157.5,439.0
594,23.720,3,person,0.7679,707,645,771,787,739.0,716.0,739.0,787.0
594,23.720,4,person,0.7525,486,513,543,635,514.5,574.0,514.5,635.0
594,23.720,5,person,0.7496,1164,449,1208,561,1186.0,505.0,1186.0,561.0
594,23.720,6,person,0.6846,450,422,505,526,477.5,474.0,477.5,526.0
594,23.720,7,person,0.6352,433,308,473,391,453.0,349.5,453.0,391.0
594,23.720,8,person,0.5553,694,353,730,438,712.0,395.5,712.0,438.0
594,23.720,9,person,0.5326,520,386,550,467,535.0,426.5,535.0,467.0
594,23.720,10,person,0.5289,1282,344,1345,430,1313.5,387.0,1313.5,430.0
594,23.720,11,person,0.4625,1512,397,1557,500,1534.5,448.5,1534.5,500.0
594,23.720,12,person,0.3702,1517,381,1589,497,1553.0,439.0,1553.0,497.0
594,23.720,13,person,0.3316,514,301,551,370,532.5,335.5,532.5,370.0
594,23.720,14,person,0.2703,508,301,559,391,533.5,346.0,533.5,391.0
594,23.720,15,person,0.2570,1512,396,1540,477,1526.0,436.5,1526.0,477.0
595,23.760,1,person,0.8286,848,582,924,713,886.0,647.5,886.0,713.0
595,23.760,2,person,0.8229,709,645,768,787,738.5,716.0,738.5,787.0
595,23.760,3,person,0.8078,119,346,195,440,157.0,393.0,157.0,440.0
595,23.760,4,person,0.7529,1522,383,1590,504,1556.0,443.5,1556.0,504.0
595,23.760,5,person,0.7510,486,514,550,635,518.0,574.5,518.0,635.0
595,23.760,6,person,0.7055,455,425,511,528,483.0,476.5,483.0,528.0
595,23.760,7,person,0.6766,1167,451,1213,561,1190.0,506.0,1190.0,561.0
595,23.760,8,person,0.6352,431,309,475,390,453.0,349.5,453.0,390.0
595,23.760,9,person,0.6210,697,353,738,434,717.5,393.5,717.5,434.0
595,23.760,10,person,0.6015,526,392,557,463,541.5,427.5,541.5,463.0
595,23.760,11,person,0.5350,1278,341,1352,429,1315.0,385.0,1315.0,429.0
595,23.760,12,person,0.3900,512,304,548,390,530.0,347.0,530.0,390.0
595,23.760,13,person,0.3213,512,304,563,393,537.5,348.5,537.5,393.0
595,23.760,14,person,0.2883,1527,385,1571,479,1549.0,432.0,1549.0,479.0
